text|labels
"Wzrost prezydenta jest objęty tajemnicą państwową.
"|1
Zrobię wszystko, aby Chorzów został miastem Euro. Jest taka szansa, ale musimy się do tego przygotować, pokazać, że jesteśmy narodem pracowitym, zorganizowanym.|1
"Był bez wątpienia człowiekiem, któremu naprawdę zależało na sprawach rolników. Jego śmierć to straszna tragedia. Jestem bardzo poruszony. Chyba jedynym komentarzem może być tu modlitwa.
"|1
"(Według wyników badań amerykańskich naukowców) dzieci, które nie dostają w skórę, są mniej współczujące i bardziej histeryczne.
"|1
"Homoseksualizm jako skłonność jest chorobą, jako praktyka zboczeniem.
"|1
"Katolickiej monarchii nie odbudujemy, ale katolicką republikę możemy i mamy szansę zbudować.
"|1
"Natomiast jeżeli chodzi o poparcie mojej partii, to tu muszę niestety stwierdzić, że jesteśmy w stanie pewnego impasu moralnego, który mam nadzieję nie przerodzi się w kryzys.
"|1
"No tego się po profesorze historii nie spodziewałem, żeby uczyć Polaków z seriali w HBO!
"|1
"Prezydent bierny w polityce państwa jest za to bardzo aktywny, gdy chodzi o skłócanie społeczeństwa. Jego wypowiedzi stały się zachętą do ataków na krzyż na Krakowskim Przedmieściu. Mianowane przez prezydenta Komorowskiego kierownictwo Krajowej Rady Radiofonii i Telewizji blokuje przyznanie Telewizji Trwam miejsca na publicznej platformie cyfrowej. W sprawach in vitro czy promocji konkubinatów i związków homoseksualnych prezydent wręcz stoi na czele destrukcji zgody społecznej wokół podstawowych katolickich zasad etyki społecznej.
"|1
"Prześladowanie homoseksualistów jest zdrowym odruchem samoobrony społeczeństwa.
"|1
"Sprawa nie jest prosta ze względów znanych i oczywistych: brak zaangażowania PiS w sprawach cywilizacji życia, traktat lizboński, współpraca z postkomunistami w mediach publicznych, mieszanina imposybilizmu i tromtadracji w polityce europejskiej.
"|1
"W polityce zagranicznej potrzeba więcej solidarności. Więcej zgłaszania postulatów, mniej dezawuowania.
"|1
"Zamiast zgaszenia tego skandalu, który wywołała Platforma Obywatelska, gwałcąc prawo i wprowadzając nielegalnie dwóch sędziów; zamiast uruchomienia wyłącznie procedury naprawczej i zamknięcia sprawy wtedy, [nastąpiło] ciągnięcie tego konfliktu i zrujnowanie autorytetu Trybunału Konstytucyjnego. W czym to pomaga ładowi konserwatywnemu w Polsce? W czym to zwiększa popularność tego rządu i np. takich decyzji jak 500 plus? Po co to? Gdyby ten rząd pracował sam, patrzylibyśmy na niego przez pryzmat 500 plus, polityki środkowoeuropejskiej ministra Waszczykowskiego, planu Morawieckiego, a nie przez pryzmat konfliktów. W tym sensie, rząd by wypadał o wiele lepiej, gdyby nie te wszystkie awantury z opozycją, w które tak łatwo partia rządząca daje się wkręcać.
"|1
"Znam prof. Żaryna i wiem, że będzie dobrze reprezentował chrześcijan w Senacie. Jego walory osobiste, zaangażowanie w życie Kościoła dają też nadzieję na poprawę jakości i podniesienie autorytetu tej izby.
"|1
"Do pewnego czasu też wierzyłem w układ. Ale tańcząc z diabłem, to nie pan zmienia diabła, tylko on pana zmienia.
"|1
Jestem człowiekiem, który… jeszcze dwa lata temu przy tych twardych dowodach, o których mówił pan Zbigniew Ziobro skierowano akt oskarżenia byłby dawno wyrok uniewinniający. Natomiast ja musiałem czekać przeszło dwa lata żeby usłyszeć decyzję prokuratury. Ale w związku z powyższym ja chciałby zadedykować, w tym również panu Jerzemu Engelkingowi artykuł 829 kodeksu postępowania cywilnego, albowiem faktycznie jest to osoba, która nie ukrywam wpisała się właśnie w osądzanie na konferencji, a za tym w stosunku do tej osoby mam nadzieję, że nie będzie zasłaniała się skarbem państwa, będę składał roszczenia odszkodowawcze i mam nadzieję, że…|1
 Mówiąc po ludzku poda pan…|1
" … kupi sobie kozę, albowiem dłużnik może być pozostawiony z kozą. W związku z powyższym to sądzę, że będą wysokie procesy.
"|1
"Jeśli SLD wytoczy mi proces, podzielę się z sądem swą wiedzą o tym, jakie osoby miały konta w jakich bankach i z kim są one powiązane.
"|1
"Mieliśmy poszlaki wskazujące, że taki układ istniał. Ale wyłącznie poszlaki. Przez dwa lata nie udało się zebrać dowodów potwierdzających prawdziwość tych poszlak. A staraliśmy się bardzo. Proszę mi wierzyć, że prokuratura pod moim kierownictwem zrobiła wszystko, co było w naszej mocy, aby te dowody znaleźć. Ale się nie dało. (…) Ale dla min. Ziobry brak dowodów nie był wystarczającym argumentem za zamknięciem sprawy. Jego zdaniem, jeśli dowody nie są wystarczające, to trzeba je naginać tak, żeby potwierdziły poszlaki.
"|1
"Na ludziach, którzy nie mają doświadczenia prokuratorskiego materiał operacyjny w teczce z napisem „tajne” albo „ściśle tajne” robi olbrzymie wrażenie. Bo im się wydaje, że jak coś jest tajne, to musi być prawdziwe. A często coś jest tajne właśnie dlatego, że prawdziwość jest mocno wątpliwa i dopiero trzeba ją potwierdzić.
"|1
"No, bo ja do końca nie wiem czy byłem tą niebieską, czy czerwoną kropką, bo tu padło, że byłem niebieską, a mnie się wydawało, że byłem czerwoną. Natomiast generalnie rzecz biorąc to nie jest kwestia poczucia, ja przypominam sobie niedawną wypowiedź niejakiego podejrzanego pana Kamińskiego, który stwierdził, że władze nie mogą opluwać bezkarnie ludzi, a w tamtym czasie bezkarnie takie opluwanie miało miejsce. W związku z powyższym dzisiaj te słowa jak gdyby wracają w innej formie do tych, którzy siedzieli za stołem i była tak zwana słynna konferencja siedmiu wspaniałych.
"|1
"Oskarżam Prawo i Sprawiedliwość o wykorzystanie aparatu państwowego do niszczenia jednostki, oskarżam PiS o stosowanie bezprawnych metod inwigilacji, oskarżam PiS o wykorzystanie służb specjalnych do niszczenia jednostki, oskarżam PiS o łamanie prawa przy prowadzonym postępowaniu przygotowawczym, oskarżam PiS o niesłuszne zatrzymanie, oskarżam PiS o inspirowanie mediów do niszczenia jednostki.
"|1
"Wchodziliśmy do ministerstwa z ideą rozbicia układu rządzącego Polską. Wyobrażaliśmy sobie, że w całej Polsce działa coś takiego jak układ warszawski, który udało się rozbić.(…) Wierzyliśmy, że układ jest wszędzie. I to nie chciało się potwierdzić.
"|1
"18 osób było „przeciw” obecności Marcina Libickiego na liście PiS, a 6 było „za”, co oznacza, że decyzja była jednogłośna.
"|1
"27 czerwca 1941 roku wojska niemieckie, które wkroczyły do Białegostoku, dopuściły się monstrualnej zbrodni. Zamordowano ok. 2,5 tys. Żydów, ok. tysiąca spalono żywcem w synagodze. To był początek Holokaustu jako zaplanowanej operacji – nie był jeszcze wówczas postanowiony, ale ten akt można traktować jako pierwszy krok tej monstrualnej, niebywałej, ludobójczej zbrodni.
"|1
"500 Plus powstał w Krakowie, podczas pewnej kolacji. Chyba prof. Rybiński wysunął taki pomysł: 1000 zł na jedno dziecko. Obliczyłem to sobie w pamięci, bo nieźle liczę w pamięci, że to jest kompletnie nierealne. I pomyślałem, że trzeba znaleźć jakąś inną formułę, ale trzeba to zrobić. I wyszło, że 500 zł na drugie dziecko i kolejne jest realne, o ile będziemy odpowiednio energicznie działać w tych kwestiach, których symbolem jest VAT.
"|1
"72 lata temu nasi już pradziadowie, dziadowie, ojcowie – niewielki oddział stanął ramię w ramię jak bracia i podjął nierówną heroiczną walkę, którą toczył ze szlachetnym uporem. Ten oddział, ta kompania stanęła do walki z tymi, którzy chcieli zniszczyć nasz dom, zetrzeć ten dom z mapy Europy i świata. Byli pierwszymi obok żołnierzy, którzy walczyli pod Wieluniem, którzy hardo po żołniersku powiedzieli „nie” inwazji barbarzyństwa, które nie uznawało ani praw narodów, ani suwerenności państw, ani praw jednostek.
"|1
"96 nazwisk, bez żadnych tytułów, bez funkcji, po prostu 96 osób, Polek i Polaków, choć nie wszyscy byli polskiej narodowości, to wszyscy byli polskimi obywatelami; osób, które wspólnie wybrały się do Katynia właśnie po to, by podtrzymać pamięć. I już to jest wystarczającym powodem, żeby ten pomnik tutaj stanął. Gdyby to była wycieczka z jakiegoś miasteczka czy wsi, i byli to ludzie, którzy nie pełnią żadnych wysokich funkcji, nie są szeroko znani, to i tak ten pomnik tutaj powinien stanąć. Tak, powinien stanąć, bo jest wyrazem pamięci o ludziach, którzy chcieli uczynić coś ważnego, nie tylko w wymiarze osobistym, ale także w wymiarze narodowym, odnoszącym się do naszej historii, naszej pamięci. Tej trudnej pamięci, pamięci o Katyniu, ale pamięci tak ważnej. I powtarzam: nawet gdyby to były osoby zupełnie nieznane, to sam fakt, że chcieli, jest wystarczający.
"|1
"IV Rzeczpospolita warta jest odwołania Wildsteina.
"|1
"Agent albo wariat.
"|1
"A jak było naprawdę? Czas rządu Olszewskiego to czas, kiedy polska gospodarka po przeszło dwóch latach spadku zaczęła się znów rozwijać. Łgano w żywe oczy, łgano wprost bezczelnie, wyśmiewano słynne pytanie Jana Olszewskiego: Czyja będzie Polska?, przeciwstawiając mu pytanie: Jaka będzie Polska?, chociaż związek tych dwóch spraw jest nawet dla kogoś słabo rozgarniętego zupełnie oczywisty.
"|1
"Ale pan bez przerwy to samo, pan nie wytrzymuje, pan rozumie, że siła moich argumentów jest taka, że pan nie ma żadnych szans.
"|1
"A przecież „Gazeta” była przydzielona całej Solidarności. Jeszcze wskutek umów Okrągłego Stołu Rakowski dał na to kredyty – kilkaset ówczesnych milionów złotych i przydział papieru. Wałęsa powierzył stanowisko redaktora naczelnego Michnikowi, a on z kolegami zrobili z tego prywatną spółkę. I nikt ani słowa! Powołują się na przeniesienie do „Gazety” aktywów podziemnego „Tygodnika Mazowsze” i pieniędzy amerykańskich z Funduszu na Rzecz Demokracji. Te pieniądze też były przeznaczone na opozycję, a nie na prywatną spółkę „Agora”, nawet jeżeli ta spółka inwestuje i nie wypłaca zysku udziałowcom. Przecież to było przeznaczone dla całej Solidarności, a nie dla Michnika.
"|1
"Ale tak się złożyło, że wśród tych osób był prezydent RP, jego małżonka, ostatni prezydent na uchodźstwie i wiele osób, które pełniły różnego rodzaju wysokie funkcje w życiu społecznym, w życiu religijnym, w wojsku. Była to więc śmierć znacznej części polskiej elity. I chociaż śmierć zwykłych Polaków byłaby równie ważna, to trzeba pamiętać, że to buduje szczególny związek z tym, co wydarzyło się w 1940 roku w Katyniu. Tam też mordowano polską elitę. I dlatego trzeba o tym pamiętać, dlatego nie wolno tego z naszej pamięci wypierać. I dlatego musimy tu mówić nie tylko o pamięci, ale także o godności. Bo naród, który ma poczucie godności, państwo, które chce być traktowane jako państwo poważne musi tego rodzaju tragiczne wydarzenia uwzględniać i upamiętniać je. Nie może się bać. I to jest szczególnie istotne.
"|1
"Bardzo byłbym zdziwiony, gdyby się okazało, że pewne rozumowanie prawne, które przedstawiła w swoim piśmie do wojewody mazowieckiego pani Gronkiewicz-Waltz, pisząc jednocześnie, że będzie ono brane pod uwagę przez Trybunał Konstytucyjny, rzeczywiście było przez Trybunał zastosowane. Z tego wynikałoby, że Hanna Gronkiewicz-Waltz jest z góry o orzeczeniach Trybunału informowana. To byłby jeszcze jeden argument za tym, że trzeba się nad nową konstrukcją Trybunału bardzo poważnie zastanowić. Mam nadzieję, że orzeczenie będzie zgodne z oczywistym prawem i nie będzie żadnych cyrkowych sztuczek prawnych. Trzeba się nad nową konstrukcją Trybunału bardzo poważnie zastanowić.
"|1
"Bardzo często wysuwa się taki argument: dzisiaj ceny węgla są niewysokie, mamy do czynienia z okresem zdarzającym się w dziejach gospodarki, gdy ceny węglowodanów są niskie, więc niektórzy twierdzą, że nie opłaca się wydobywać węgla. (…) Odrzucamy ten sposób myślenia – wiemy, że węgiel jest potrzebny, bo jest naszym jedynym – obok węgla brunatnego – poważnym zasobem energetycznym. Musimy mieć węgiel i elektrownie węglowe. Naszym celem jest rozwój, a zużycie energii elektrycznej na jednego mieszkańca na Zachodzie Europy jest dwukrotnie wyższe niż w Polsce.
"|1
"Bardzo się cieszę, bo trudno sobie wyobrazić w tym parlamencie marszałka lepszego, lepiej przygotowanego, o większym doświadczeniu parlamentarnym i jednocześnie sprawniejszego intelektualnie.
"|1
"BBC, które jest zwykle podawane jako przykład niezależności i obiektywizmu, jest w oczywisty sposób lewicową radiostacją i ten obiektywizm odnosi się co najwyżej do lewicy.
"|1
"Bez ciebie ojcze dyrektorze nie byłoby tego zwycięstwa. Ojciec dyrektor skromnie siedzi, a powinien wstać. Nie byłoby tego zwycięstwa bez Rodziny Radia Maryja. Nie byłoby. Fundamentem polskości jest Kościół i jego nauka. I że nie może być Polski bez Kościoła. Radio Maryja i Rodzina Radia Maryja są potrzebne także dziś, kiedy przed nami trudna droga pod górę. Musimy ją przejść razem. I przejdziemy ją, wbrew wszystkiemu. Przejdziemy wiedząc, że służymy Polsce. Wiedząc, co jest istotą polskości. Wiedząc, że nie ma Polski bez Kościoła. Wiedząc, że każdy, choćby nie miał łaski wiary, musi to przyjąć (…). Każda ręka podniesiona na Kościół to ręka podniesiona na Polskę.
"|1
"Będziemy czcić pamięć ofiar katastrofy smoleńskiej, póki żyjemy; nikt nie może nam tego zakazywać.
"|1
"Bo pamiętajcie państwo – prawo do pracy to też jest wolność.
"|1
"Bronili odważnie, bo wiedzieli, że to ma znaczenie. Można zapytać, skąd ta postawa? Dlaczego młodzi ludzie, synowie polskich chłopów, robotników, inteligentów nie cofnęli się przed tak wielką przewagą? Czynili tak, bo byli odważni, bo byli ludźmi honoru, służyli Polsce, bronili jej zasad. Czynili tak, bo wiedzieli, iż komunikat, który swoją walką przekazują Polsce i światu „Westerplatte walczy”, jest komunikatem podnoszącym na duchu.
"|1
"Byliśmy, Wysoka Izbo, zawsze za rządem szerokiej koalicji, ale jeśli koledzy z Kongresu Liberalno-Demokratycznego, z Unii Demokratycznej uważali, że ta koalicja ma w naszym mniemaniu powstrzymać proces przebudowy albo, użyję tutaj tak nie lubianego przez was słowa, dekomunizacji Polski, to było to nieporozumienie, wielkie nieporozumienie. W żadnym razie tak tej koalicji nie rozumieliśmy. Nie rozumieliśmy jej tak dlatego, że proces dekomunizacji jest wielką, i można powiedzieć ciągle zwiększającą się, potrzebą tak tego kraju, jak i innych krajów postkomunistycznych.
"|1
"Był komunistycznym, ale jednak patriotą (…) Opozycję jakoś tam tolerował, a nie zamykał do więzienia.
"|1
"Była piękną postacią naszego ruchu politycznego, ale także szerzej – naszej całej politycznej wspólnoty, jakkolwiek jest ona dzisiaj podzielona. Sądzę, że zasłużyła na dobrą, bardzo dobrą pamięć.
"|1
"Była to piękna osoba naszego ruchu. Przyjmujemy to jako ciężki cios. Od 2000 roku bardzo ciężko chorowała. Mimo tej choroby, cierpień, działała z całą energią i zachowywała radość z życia. Potrafiła sama cierpiąc, pomagać innym cierpiącym.
"|1
"Była to teczka dotycząca agenta o pseudonimie Bolek, chodziło o Lecha Wałęsę, był to właściwie jeden dokument. Był to opis wydarzeń, jakie miały miejsce w Stoczni Gdańskiej już po głównej fali strajków – albo przy końcu grudnia 1970, albo w styczniu 1971. Był to opis dość przejrzysty, wielostronicowy, z wymienianiem nazwisk. Chodziło o jakieś zamieszanie w stoczni, kilkusetosobowe wiece. Na moje stwierdzenie, że tego Wałęsa nie mógł napisać, bo by nie potrafił, jako że tekst był dość spójny, w miarę gramatyczny, a w każdym razie zrozumiały, Milczanowski odpowiedział mi: Co ty, nie wiesz, jak było? – on najpierw opowiedział to temu ubekowi, a później tamten mu to podyktował. I dlatego ten tekst jest taki.
"|1
"Cała Polska z was się śmieje, komuniści i złodzieje.
"|1
"Chcemy, by Polacy mogli żyć z szansami w każdym miejscu w Polsce, nie chcemy by jakikolwiek region się wyludniał. Nie zależy nam na koncentracji siły gospodarczej tylko w kilku miejscach w Polsce. Chcemy, by Polacy byli narodem, który jest spójny. M.in. dlatego, że ma takie realne, równe prawa. Nie tylko deklarowane, ale też te, które odnoszą się do codzienności i które na co dzień są dla ludzi najważniejsze.
"|1
"Chciałbym zwrócić uwagę na fakt, iż po 1989 r. w Polsce niemal nieustannie prowadzone były działania przeciwko szeroko rozumianym środowiskom niepodległościowym. To nie jest tak, że przed laty mieliśmy do czynienia z tzw. inwigilacją prawicy, później nie działo się nic i teraz – w ciągu ostatnich lat – prowadzone były działania m.in. wobec Strefy Wolnego Słowa. Przypominam, że w drugiej połowie lat 90. też dochodziło do zdarzeń świadczących o próbie wyeliminowania części konkurencji politycznej. Włamywano się do naszych biur, przebito opony w moim samochodzie. Potwierdzeniem nieprzypadkowości tego drugiego działania jest opinia ekspertów, która trafiła do prokuratury. Organy ścigania, działając na polityczne zamówienie, przygotowywały niedorzeczne akty oskarżenia oparte na kompletnie wymyślonych sytuacjach. Celem było gnębienie i zniszczenie. To nie ulega wątpliwości. Z tego punktu widzenia proceder, który ujawnili koordynator do spraw służb specjalnych i „Gazeta Polska Codziennie”, są kontynuacją niechlubnej i niszczącej demokrację postkomunistycznej tradycji, z którą trzeba w końcu raz na zawsze zerwać.
"|1
"Chciałem rządzić, już gdy miałem 12 lat. Premierem zamierzałem zostać mając lat 34, a skończyć rząd, mając lat 91. To byłby rok 2040. To jeszcze strasznie dużo czasu.
"|1
"Ci, którzy atakują Ziobrę, to front obrony przestępców.
"|1
"Ci, którzy dziś ustawiają się jako obrońcy Andrzeja Leppera, którzy do niedawna traktowali sojusz z nim jako największą zbrodnię PiS – łagodnie mówiąc są mało konsekwentni i także z moralnością mają kłopoty.
"|1
"Co do konopi no to na pewno trzeba walczyć z marihuaną. Ale czy marihuana jest z konopi? Chyba nie… ja nic na ten temat nie wiem… w każdym razie, nie wiem, jak pan łączy marihuanę z konopią, z konopiami, ale na pewno z narkomanią trzeba walczyć.
"|1
"Co do pana Niesiołowskiego, to jest to bardzo wybitny przedstawiciel polskiej prawicy, świetny mówca, nawet jego najzacieklejsi przeciwnicy twierdzą, że najlepszy w tym dawnym sejmie. Ja sądzę, że w tym byłby jeszcze bardziej najlepszy niż w tamtym. Krótko mówiąc, to jest człowiek mający świetny życiorys. Walkę z komunizmem zaczął jeszcze w latach, kiedy naprawdę niewielu ludzi o tym myślało, kiedy była „mała stabilizacja” i wielka cisza. Krótko mówiąc, określenie go jako „strasznej postaci” jest pewnym nieporozumieniem.
"|1
"Często osobiście udziela się w tej dziedzinie, a także toleruje tutaj osoby takie jak poseł Niesiołowski, poseł Palikot, poseł Nowak, poseł Karpiniuk, poseł Graś, minister Kopacz. Toleruje to wszystko, czego w żadnym wypadku tolerować w Wysokiej Izbie nie można.
"|1
"Człowiek – eksces.
"|1
"Czy chcemy mieć w Polsce te zjawiska, które przecież znamy z Zachodniej Europy, to najgroźniejsze: terroryzm, ale także taki terror uliczny, strach przed wyjściem na spacer, często nawet w biały dzień, często nawet w środku miasta? Czy to jest nam potrzebne? Czy nie znacie państwo tych wydarzeń, które miały miejsce w Niemczech, gdzie cenzura, która tam praktycznie istnieje, doprowadziła do tego, że one były nieujawnianie przez prasę? Chodzi mi o ataki na kobiety, o ich molestowanie, czy nawet gwałcenie? Tego chcecie?
"|1
"Czy ja (…) mówię, że umowa Okrągłego Stołu była zła? Przecież ja siedziałem przy Okrągłym Stole. (…) Dla mnie Okrągły Stół był uzasadniony dlatego, że na jesieni 1988 r., w oparciu o tak zwane komitety założycielskie, nie udało się odtworzyć Solidarności w warunkach nielegalności; czyli, krótko mówiąc, nie udało się stworzyć dużej siły politycznej bez jej legalizacji.
"|1
"Czy ludzi, którzy dopasowali się do PRL, trzeba traktować jako trwale wykluczonych? Czy nie włączyć części z nich w budowę nowego państwa?
"|1
Czysto osobisty, taki dług najwyższej wagi. To jest wdzięczność za film, za |1
", za przełamanie tego niebywałego oporu, za to, że się zdecydował i pokazał prawdę, pokazał ją znakomicie, syntetycznie. Pokazał ją w ten sposób, że cały ten zamysł zmierzający ku temu, by prawda zniknęła z naszego życia, by zniknęła pamięć, został (…) zniweczony. Pamięć trwa i trwa między innymi w wielkiej mierze dzięki panu.
"|1
"Czasy rządu Mazowieckiego się skończyły. Interesy dawnej nomenklatury i interes społeczeństwa są ze sobą sprzeczne. Hybrydalny system władzy Jaruzelski – Mazowiecki musi przestać istnieć.
"|1
"Czyli bieda ma wrócić do bardzo wielu polskich rodzin, ma prowadzić do tego, że będzie coraz mniej polskich dzieci, Polaków, że Polacy będą wypychani za granicę? Czy proszę państwa o to chodzi?
"|1
"Dla nas ogromnie ważne jest sprawdzenie się także w okresach trudniejszych. Te wszystkie osoby, które znalazły się w kierownictwie partii, mają tego rodzaju doświadczenie. To nie jest tak, że można być naszej partii, w kierownictwie, tylko na zasadzie, że się jest chwalonym, lubianym, a ci inni to są be, a ja to jestem dobry… Trzeba przejść troszkę przez ogień. Kilka razy mocno po głowie dostać.
"|1
"Domagamy się tylko tego, by nam oddano to, co nam zabrano. Gdyby Polska nie przeżyła lat 1939–1945, byłaby dzisiaj, jeśli odwołać się do kryterium demograficznego, państwem 66-milionowym.
"|1
"Doszło do tragedii, w której mieliśmy do czynienia z jednej strony z bólem jednej, lepszej części narodu i eksplozję zła, nienawiści. Do dziś można powiedzieć te dwie siły, dwa żywioły ze sobą walczą.
"|1
"Dziś antysemityzm bardzo często przejawia się jako wrogość wobec państwa Izrael, charakterystyczna dla europejskiej lewicy, ale także innych sił politycznych, które funkcjonują w Europie i odwołują się do najwyższych wartości. Izrael nie jest małym państwem, jest krajem, które udowodniło, że nie ilość ludności, a siła ducha i umysłu oraz determinacja i odwaga stanowią o wielkości, także o wielkości narodów i państw. Izrael jest państwem na swój realny sposób wielkim jako dowód siły ducha, a także tego, że tam nad nami jest siła najwyższa, boska, która o wszystkim decyduje. Bez niej Izrael nie mógłby istnieć.
"|1
"Dziś bowiem, proszę państwa, jeżeli w paru słowach ująć program tego rządu, nie ten deklarowany, ale ten, który wynika z analizy, to będzie to pacyfikacja, petryfikacja i restauracja – PPR. A reszta jest cudem.
"|1
"Dziś mamy już, jako Polska, jako ojczyzna, bardzo wiele sukcesów i zbliżamy się jednocześnie do tego momentu, który był celem tych marszów. Zostaną zrealizowane: upamiętnienie tych, którzy zginęli, upamiętnienie prezydenta Rzeczypospolitej Lecha Kaczyńskiego, i prawda. Prawda o katastrofie smoleńskiej.
"|1
"Dziś wszyscy przyznają się do opcji natowskiej, zachodniej (…) ale opcja natowska w okresie rządów Tadeusza Mazowieckiego a także Krzysztofa Bieleckiego wcale nie była przyjmowana. (…) Pierwszym rządem, który tę sprawę postawił twardo i jednoznacznie (…) był rząd Jana Olszewskiego i to jest jego ogromna zasługa, bo ta opcja nie mogła być już później podważona, i została przyjęta z oporami także przez rządy komunistyczne, które przyszły w roku 1993.
"|1
"Europa dwóch prędkości to projekt skierowany przeciwko Unii Europejskiej. To także projekt skierowany przeciwko państwom naszego regionu. To jest w sumie inna nazwa końca Unii.
"|1
"Fałszerstwem jest sytuacja, w której władza, gdy okazuje się, że wybory kończą się katastrofą, że ich wynik jest w gruncie rzeczy nieznany, natychmiast rozpoczyna kampanię ukrywania tego faktu, wpływa na sądy, można powiedzieć, wręcz terroryzuje sądy, i to z udziałem prezydenta RP, i z udziałem prezesów sądów tych najważniejszych w Polsce, i wreszcie rozpoczyna kampanię medialną przeciwko tym wszystkim, którzy mówią, że doszło do fałszerstwa.
"|1
"Francuzom zapłacono, Żydom zapłacono, wielu innym narodom zapłacono za straty, które ponieśli w II wojnie światowej, Polakom nie i to przyjmowanie tego faktu jako oczywistego to jest element tej mikromanii narodowej, tego kompleksu, który nam wmawiano. Musimy to odrzucić, to jest część także tego samego wielkiego przedsięwzięcia, bo tu chodzi nie tylko o środki materialne, tu chodzi o nasz status, o nasz honor.
"|1
"Frankowicze powinni zacząć samodzielnie walczyć o swoje prawa. Ja sądzę, że powinni oni wziąć sprawy we własne ręce i walczyć w sądach. Nie dlatego, że nie można ufać prezydentowi czy rządowi, ale dlatego, że prezydent i rząd są w położeniu determinowanym warunkami ekonomicznymi. Rząd nie może podejmować działań, które zachwieją systemem bankowym, bo to odbije się na wszystkich obywatelach.
"|1
"Fundamentem polskości jest Kościół i jego nauka.
"|1
"„Gazeta Wyborcza” jest późną, zmutowaną postacią Komunistycznej Partii Pracy. (…) im słabsza „Wyborcza”, tym lepiej dla Polski.
"|1
"Głodówka to nie jest niezjedzenie kolacji. Jak będą w stanie głodu przez, dajmy na to, trzy dni czy dwa choćby, to wtedy będzie można mówić o głodówce. Na razie nie zjadły kolacji. To nikomu jeszcze nie zaszkodziło
"|1
"Głownie dzięki Radiu Maryja i „Naszemu Dziennikowi” sprawa smoleńska nie została przez różne kanalie i „konfederację zdrady narodowej” zniszczona i zakopana. Nawet jeśli w przeszłości ojciec dyrektor mówił rzeczy, które łagodnie mówiąc nie cieszyły to, to jest teraz najważniejsze. Gdyby ktoś wcześniej nawet mocno atakował prezydenta, ale po katastrofie zachował się tak jak o. Rydzyk, to ja bym mu tych wcześniejszych rzeczy nie pamiętał. Bo to są momenty próby, a o. Rydzyk przeszedł przez czas próby pomyślnie. Wręcz zdał ten egzamin celująco.
"|1
"Godzić w tę instytucję, to godzić w fundamenty polskiego życia narodowego.
"|1
"Historia Polski, jak każdego narodu, nie jest idealna. Mieliśmy bohaterów, mieliśmy i hołotę, to jest zupełnie oczywiste. Po 1945 roku ta hołota mogła tryumfować, socjalizm to był ustrój hołoty dla hołoty, można powiedzieć.
"|1
"I my, proszę państwa, mimo wściekłych ataków, mamy na to zwycięstwo pełną szansę. Ale pod dwoma warunkami: pierwszy z nich to to, że dotrzymamy zobowiązań, a drugi, że nasze rządy będą przeciwieństwem rządów prawa.
"|1
"Ich czyn przeszedł do historii stając się tym samym jednym z filarów naszej powojennej, patriotycznej pamięci i wolnościowej edukacji.
"|1
"Instrument tajności, który ma służyć bezpieczeństwu państwa i bezpieczeństwu procedur wymiaru sprawiedliwości, jest używany dla ochrony interesu elit politycznych i ich powiązań ze światem przestępczym.
"|1
"Ja bym bardzo prosił radia, w szczególności niemieckie, by nie prowadziły kampanii zmierzającej do tego, aby odwracać uwagę od ważnych spraw, a zajmować się jakimiś bzdurami, zupełnie drobnymi wydarzeniami. (…) Media niemieckie powinny być szczególnie ostrożne, bo mogą być posądzane o wtrącanie się do polskich spraw wewnętrznych.
"|1
"Jak to nie spodziewał się pan tej rekomendacji? Przecież sam pan o nią zabiegał. Przez ostatnie dwa tygodnie, gdy tylko wychodziłem z domu, natykałem się pod drzwiami na swojego kota i pana.
"|1
"Jan Maria Rokita popełnił bardzo ciężkie przestępstwo przeciwko demokracji. Poza mordami to jest najcięższe przestępstwo, jakie w ogóle można popełnić.
"|1
"Jan Rokita powinien raz na zawsze zniknąć z polityki.
"|1
"Jednocześnie to się wpisuje w pewne szersze zjawisko, które pojawiło się po raz pierwszy w roku 1991, później w 1992 za czasów rządów Olszewskiego i powtórzyło się w latach 2005–2007 i widzimy je dzisiaj, tzn. opozycja, ten nurt establishmentowy, kwestionuje nie tyle co poszczególne posunięcia, co w gruncie rzeczy prawo do rządzenia tych, którzy reprezentują nurt odmienny, krytyczny wobec tego wszystkiego, co działo się w Polsce po roku 1989.
"|1
"Jesienią ruszało się już wszędzie, nawet na Bałkanach. A w Polsce? Cenzura zakazuje „Tygodnikowi Solidarność” pisać o antykomunistycznej rewolucji w Bułgarii, utrzymani są wszyscy wojewodowie, MON i MSW są komunistyczne, w MSZ na czele stoi sympatyczny starszy pan Krzysztof Skubiszewski. Działają struktury PZPR, a milicja rozpędza tych, którzy występują przeciwko komunistom. Telewizja nadaje pod kierunkiem Andrzeja Drawicza, ale w dużej mierze w starym składzie personalnym. A premier nie chce niczego zmieniać.
"|1
